id,customer,ordered_at,store_id,subtotal,tax_paid,order_total
f68c3e97-5281-447c-8287-8d42f440ee53,c19b2956-6cec-496f-b093-a47d9974354c,2016-11-03T14:05:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
199a187d-6438-4b76-bcd8-d211caedfe1d,3dd5e6a2-b23b-4ee5-b866-34d2e0a1cd88,2016-11-03T07:24:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
566e80c2-388d-4a2a-9e25-4ac901861557,e0ba2ea8-9a1d-455b-9fe1-012fc04d4d70,2016-11-03T11:38:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2800,168,2968
874d8966-d96c-40d8-8d6e-986098d98c61,850a8d12-72ae-40a5-a31b-f36a4477b4b0,2016-11-03T08:13:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
ad378ad6-c910-48cb-9a2e-08d6e838e928,db0d9043-952a-495e-8608-815fdef24bb9,2016-11-03T08:00:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
30354df8-3fb6-46e9-bce9-7a4816a1c8a1,d36bbfbf-0266-4561-8c5b-d21b30838687,2016-11-03T15:51:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
59d3297c-c232-44a2-afb1-947cbcd68ddc,2746ee85-dff5-4b27-bd8c-0dd53ef15d34,2016-11-03T15:09:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
b1d39d59-3349-4d73-bef9-fc962f9b627a,13b40b8c-ccde-403f-bd97-e6059d0b457c,2016-11-03T12:53:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2700,162,2862
2a534e75-f390-44c7-ab84-4ae01d9500eb,7732d9c0-0295-4b1d-b261-64350dea195a,2016-11-03T15:27:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1600,96,1696
fb7a9b25-fc65-4d11-a70a-7d20b65f5377,6d40ab23-e87a-415a-8bb6-ad0748a3142e,2016-11-03T19:00:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1900,113,2014
843bbc8f-8d37-44cd-a158-0323af42ff4f,29a9dfd0-5ff8-4fdb-a3d5-d7a3928e5f00,2016-11-03T08:48:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
c4260678-e370-46fe-80b8-7bffcbb1ea90,afd5236e-9e7b-4117-b29f-464de0b73e52,2016-11-03T14:17:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
38061657-1e52-4f54-9def-873977252203,906c6b58-de58-429c-a0d3-93e8d1f52ed7,2016-11-03T07:13:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
9914d88f-689e-4f59-9efc-f5385f7ec5f0,cec6d6a6-2407-495a-92fb-218b3471cf04,2016-11-03T08:23:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
26f5666b-e238-4b05-b537-5ead07f23cc9,dcfbe751-f532-4901-9574-56e490212f8d,2016-11-03T16:47:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,900,54,953
efdf734e-9475-45e0-8db3-0d8d9df7dfb8,4a9e92bc-8469-40b1-b4d6-def136563a54,2016-11-03T13:42:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
c5e8863d-60ff-4a32-92ea-a14985552596,dacf3f99-3805-4ac8-8ca0-aea33a8990cc,2016-11-03T08:32:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
ffde4079-3180-4be6-ba7c-df8ce880bd3a,32220862-dcf9-4740-8c98-99557c0faf5f,2016-11-03T15:53:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
69efa936-3921-4f72-bff0-b08c56427b69,ee77f7ea-85a5-4ebc-8211-362592fb73d9,2016-11-03T07:44:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
2a5698ed-b8e0-4eb6-8231-5cadfab604ec,eb8a5b36-47a8-47ca-9c1b-6417cf79f4b2,2016-11-03T07:50:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
89bc63d8-1571-484a-a4d9-44614f55ca70,f1d98dd5-0afa-43a8-9c19-30209fb3f1e8,2016-11-03T10:00:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
394600fe-4e47-478e-9947-acd4b0707842,df7b92a5-6db0-4f14-b42c-5ed6001bf87f,2016-11-03T07:15:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
c81e7104-01d6-46af-9bde-6be7dcadf771,d8fa59ce-cc0c-4f96-8885-0114c9a377b4,2016-11-03T08:48:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
e5404b0c-04d2-4de7-98d0-4a244702a74d,e597bc1c-8600-41b6-91f7-feb18c204a18,2016-11-03T17:25:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1900,113,2014
f6ebcf81-1dc6-43eb-8cbf-5d3f4e74bc30,8d77f9d2-0398-4bb0-aa5e-161a50ac9e14,2016-11-03T16:06:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1100,65,1166
d2aeb8bd-8ba5-4fab-8be7-d922af1ee2a4,ea93b4b7-6b4a-4487-b94f-42782e39a58c,2016-11-03T07:32:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
28efeb65-d0a1-4dbc-b5f2-f6ab9fa30e48,9b653a81-447e-4557-999e-3d73229e4f77,2016-11-03T08:32:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
0cf7c300-3438-4ad2-b552-39789c8308ce,78defb2c-248c-4cbd-87ea-137e029f204c,2016-11-03T07:29:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
86573fb7-f0e3-4f5d-a6c7-eb64395d5db6,6b8e3943-c77c-44b4-a70e-8ecec60c1a8c,2016-11-03T11:42:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1200,72,1272
a6433e8a-0c57-4e51-96a3-098ec2bb71ff,bbd64e93-4008-4520-8c45-b0917d9f5304,2016-11-03T14:11:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1800,108,1907
6d50deea-bd0d-4828-88a3-125471397ee8,81bb4458-d176-4510-bdd8-6202cbfc0c22,2016-11-03T08:02:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
86961ae6-e26b-4f42-8c9d-9ace5952532b,29363256-c79d-4e90-9bef-3e8948482706,2016-11-03T12:43:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1100,65,1166
31ba9b29-3091-4b73-b1bf-c23d74465a72,b6c0c75f-69af-404b-811d-d329f41aac59,2016-11-04T18:33:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
96e25215-18c1-4435-b738-1259fc95d866,dbafe507-fda2-48b3-ac00-a14c080210a2,2016-11-04T08:00:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
aa076296-24cc-436d-8ff7-ec50d15e5c38,7cd5e7f3-39c8-48ce-950a-1b70449e7829,2016-11-04T12:54:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2600,156,2756
0ef9afba-184d-4d00-bdaa-188020d02b6c,61cbd24c-afa5-48ce-909f-0e26fc659a2b,2016-11-04T15:34:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
713efa8e-510d-4cee-a02f-66acdd80d303,86ce3575-e8b9-4671-8e18-49c8cd145b8e,2016-11-04T18:03:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
05b02c6d-215c-4259-a361-9de64c4084ad,7c76af9c-d5fd-460e-82d9-5a7b2a4a118b,2016-11-04T07:52:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
fb7aa4ea-7932-4086-b56a-f3119e7f058f,8561ed4d-7ccb-42ad-bd67-d4c03e3fcfa2,2016-11-04T15:26:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2000,120,2120
c6d1d99c-2731-47b0-916f-ba46c6adfee2,ac22e00c-bce7-4bcb-b15c-bd247a90d81f,2016-11-04T07:46:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
aee3f68f-e864-4f25-9f19-7d901479a796,c9361648-74bb-43ed-ac53-0d44bdfe617c,2016-11-04T16:19:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1600,96,1696
66920733-b7c0-4391-9f28-19ed255a67b8,478cbaf5-21f9-444a-b6ee-145c902181b7,2016-11-04T09:15:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
0efaccd4-8f5f-40d4-8c5e-74a0e9e85446,b9b25607-9aa6-407b-a217-ca3a6ac85ee0,2016-11-04T07:40:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
0fef4667-4865-4cf3-a57e-f7df64db3191,d1747387-f31d-48d2-822b-699d6eb93a2b,2016-11-04T07:15:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
7990e80c-8054-4032-9826-70a7e8aedfdd,a40cca2b-cb31-42ad-8158-39b67128d0e4,2016-11-04T07:30:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
46c4ae39-30df-488d-8e1b-c4e5402c85bb,cabd53d2-5c55-415e-adc8-60b331666f52,2016-11-04T15:59:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
2bdd9684-bdd6-4b5e-a91c-d2bce6a8e694,99f1a605-b7a8-445f-ba72-52d309e7078d,2016-11-04T10:00:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1900,113,2014
156ed6aa-d845-4e85-804c-4c3d600cfff9,ca15efb7-c4fa-42f4-8445-ab1d8c7193cd,2016-11-04T07:55:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
f953a4a6-31e9-4de4-802e-016dbd91936f,907024d1-9f03-490a-a92f-686ea99c55f2,2016-11-04T12:34:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
39ce9c40-eb4d-495a-806a-7470949ce096,c9c36c88-ddcd-455e-9513-346a0ef806ce,2016-11-04T07:24:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
bced9ab6-a9c4-47df-8810-215081fa8987,b16ff5a4-7808-4246-9b12-b0e4b37be33d,2016-11-04T14:24:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2600,156,2756
05ce0320-0bed-407f-a83a-3dfd3d9a2efc,3d03656b-09e3-4786-a347-4f45e4218db9,2016-11-04T10:29:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
7038d219-3391-4f9d-9bbc-27926bcd17d5,7fcfca53-3da9-4612-8a28-73c497d094a6,2016-11-04T13:05:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3800,227,4028
8a024439-cad4-4ca0-b3e1-f67774124718,30169b50-82a4-4785-bafd-3ea0a7813812,2016-11-04T11:55:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
2dd5b1a9-0cdf-48a3-85c5-46763a627aa0,63bce23c-0cb9-411c-a850-b485879524d4,2016-11-04T17:41:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1800,108,1907
1f3e6a6b-12a0-4f0f-966e-1801a89b365c,545b7872-c4e0-4687-8b2f-1d13c03ca2ab,2016-11-04T08:03:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
1d25a8cc-9be2-4995-b8cb-cee69e8182af,e3afd136-901c-4557-ad38-9721b1da3d6d,2016-11-04T08:18:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
91e0a55b-bbf1-43bd-8cd6-61df160e8dc2,fd560bc8-60b7-4dbf-93e1-6eba6934f599,2016-11-04T07:45:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
5a4b86aa-c5b2-4de2-9c22-d6516652b8e8,1d50c253-2f19-4217-8a39-63a9285e8d81,2016-11-04T19:10:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
11059212-9c74-481e-928f-690a56eb145d,f05d21a9-3647-4675-8ff9-6c54ad5a1ade,2016-11-04T16:18:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
27724592-ca80-441c-89d6-a8c2fae91bb3,af2fd8aa-5acd-46a5-aae3-052f4047d18e,2016-11-04T16:59:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2000,120,2120
0d48ea12-0dbc-478d-9079-8813ae3c7280,8b7f9b7f-90b6-4887-88f8-0e198a9b007d,2016-11-04T07:53:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
992cc43e-9af7-48a4-98fe-f9345acd7053,8715bdb5-b31c-48eb-b7d9-b5dcd38a1de6,2016-11-04T07:47:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
e51bec4c-30ac-43dc-9510-04989ebf4483,5c54563c-08d1-4c59-89c8-3d8062494da8,2016-11-04T15:12:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
c6b1384c-d5a9-42ca-a644-693776a3f6a9,b6d57095-e0a2-4811-86f2-01c596ee24fa,2016-11-04T15:51:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
06c6fdb5-4700-4b41-99fb-dca53e7a3496,9c1547b6-05dc-4534-a60f-c75d32b243f3,2016-11-04T14:19:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
fc55cf1c-b2da-47eb-afe7-da62954e3703,be4df9ca-4f0f-435d-9b58-907fa20b70f4,2016-11-04T17:15:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1700,102,1802
d76938f8-8264-422e-ab71-c5a41ec5ffcc,dde6966e-b60f-4c1c-8a27-efaf20f721e7,2016-11-04T13:40:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
fb58e4fb-3079-4a76-b668-54c3874f2d5c,7ddb6348-6ba6-4304-87da-af57df7e7142,2016-11-04T08:08:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
3be50693-9827-414b-9a33-3818c19fafad,a8f8cf06-feff-45cd-a988-08e940ae8300,2016-11-04T09:26:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1200,72,1272
529f266e-2a0c-4c4f-bb76-3d571ba39fac,d31f8df7-9a83-4960-aad8-90369ca41ea8,2016-11-04T12:03:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
47497e5e-6294-44b4-abb2-81e90f68a172,b52d2130-df67-4e8a-b021-35b336e77cab,2016-11-04T13:31:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2900,174,3074
08f118d5-678c-4d40-9c63-0191085e0b90,c074e00d-755a-4ee3-9efb-9d6786b9517e,2016-11-04T08:58:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
31191ab8-0f39-4d83-ad36-df8a8e685113,e522c479-a277-4f1f-a522-07b64aeb54a7,2016-11-04T10:38:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3300,198,3497
3367a1ca-efae-4836-a5d3-393b4d3cff4e,ab7dbeec-fce2-4391-ae75-05274a0e7e75,2016-11-04T12:09:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
2b61c5fd-2fcd-4990-a7ab-5aa9c873fb55,d7093e25-a54d-4730-8fcf-0258e220b078,2016-11-04T17:58:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1800,108,1907
55984b28-abea-4181-abe7-88abc4deea2e,8e7f1295-5c2a-4607-bb18-4c1fd2d56fca,2016-11-04T13:32:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1800,108,1907
955c90c5-6e00-447a-a230-9248c0d7ffdf,14cf5ae6-46f6-4727-8b31-099c771e67e7,2016-11-04T07:47:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
763c19a4-66ca-4bd1-8332-1701d3e0c87c,a2cb78ed-abfd-4cdc-a7ec-e9ae8a6a2012,2016-11-04T18:34:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
89370759-236e-4643-b4aa-2883475b91ba,b028022d-60ff-416a-9106-f3e73dac72d2,2016-11-04T07:54:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
6ff96e94-e4ed-470d-8b69-f44f48e1bf1c,b58a31d5-cb47-47eb-9e5b-d414a5727702,2016-11-04T14:45:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
e42f9765-7c3b-45da-966d-3cea286b3fe4,38400695-1293-45bf-9d31-08ec84d7ea9e,2016-11-04T14:13:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
5064e442-3ef3-4f00-8b58-75a71119ad9a,f15d458f-11f0-4863-ac28-497af9226e7a,2016-11-04T16:01:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1800,108,1907
cf37a547-cf98-4e36-81a9-329d922f6e22,4d527a26-b379-4f9c-89fa-22b86436e52a,2016-11-04T12:42:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1200,72,1272
8c123e4d-c34d-499f-b74c-ed254dd35f58,dd7021b7-00fa-43cb-a061-6f601d08380d,2016-11-04T07:53:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
badb8261-e8f8-47eb-8bd8-165fd9a16d6e,bf7bd9b1-49cf-4e24-966b-319af3803b4a,2016-11-04T15:20:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1500,89,1590
fb8b7eed-3b38-4e9e-aa83-25ee6459afef,c0822f00-24dd-4196-95f9-6192ea457af3,2016-11-04T15:50:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1200,72,1272
84eaca36-a139-4202-88ed-781697c45ab7,bcfca76e-53b3-4d76-8706-1e010a91cafc,2016-11-04T11:44:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
850de96f-6b62-4246-aa17-23b2b06be18d,ae238c26-f246-4c5b-b0b9-c019e3ea243f,2016-11-04T16:08:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1800,108,1907
2bbc1a66-46f0-42bf-9b32-956abf65dd02,6b39534a-e25f-4f89-bc8a-3aa39ce08673,2016-11-04T08:05:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1900,113,2014
368354c2-58be-4921-a971-d8d671f5e0de,56add541-dabb-4a72-94ed-7f95f35950c1,2016-11-04T17:08:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2100,126,2226
9b24331e-ebe1-4b19-8d8e-d4f058037015,e0ba2ea8-9a1d-455b-9fe1-012fc04d4d70,2016-11-04T13:26:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2900,174,3074
273832b1-4095-4a2e-88c1-440e12bf099c,ba5a24af-98a0-4a81-b137-09d559da2203,2016-11-04T17:11:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1700,102,1802
92acaf27-cb44-43a2-8196-885fb9e2a472,850a8d12-72ae-40a5-a31b-f36a4477b4b0,2016-11-04T08:44:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
adf15a58-abd8-48eb-b950-e83d1ec79e61,c93c6590-67d9-4158-aa3c-56b31e7fa654,2016-11-04T08:10:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
916baf1d-e8bd-42d8-a7a0-7fed8a95f442,db0d9043-952a-495e-8608-815fdef24bb9,2016-11-04T08:01:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
ae5f705b-f4af-4aab-a851-390200ab9e89,b57e8de6-9ffe-4318-8d96-ed66f6f29452,2016-11-04T08:11:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
a5c16d0b-8856-46a4-a650-ad3d2fcbe4f1,d36bbfbf-0266-4561-8c5b-d21b30838687,2016-11-04T12:40:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
19099496-9b2b-4939-b573-2261c610d087,7732d9c0-0295-4b1d-b261-64350dea195a,2016-11-04T14:34:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1800,108,1907
9637ccae-4e5c-4f3e-b427-d75819f23913,6d40ab23-e87a-415a-8bb6-ad0748a3142e,2016-11-04T13:14:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
8ee701ab-2322-4f8a-abc5-fa8f10a06901,29a9dfd0-5ff8-4fdb-a3d5-d7a3928e5f00,2016-11-04T08:09:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
df633831-e821-4723-af51-8d3a0df08475,d4f7af33-91a7-48c4-b10c-e7a4e2ea34b3,2016-11-04T15:10:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
33dcca93-db84-4113-bd76-7fcec5a96998,afd5236e-9e7b-4117-b29f-464de0b73e52,2016-11-04T18:12:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
54d2841d-1976-418b-9cfe-ecf643f4e2d3,906c6b58-de58-429c-a0d3-93e8d1f52ed7,2016-11-04T08:19:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
e8ed1a77-b7c7-4956-b847-42036bf50f8d,cec6d6a6-2407-495a-92fb-218b3471cf04,2016-11-04T08:05:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
3be6cdb9-bb68-41f7-a16c-1cda4d716ee8,4a9e92bc-8469-40b1-b4d6-def136563a54,2016-11-04T16:31:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1800,108,1907
3220542b-4e3e-4e84-8e03-391fe5e56104,dacf3f99-3805-4ac8-8ca0-aea33a8990cc,2016-11-04T07:39:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,400,24,424
dec1d484-6a36-49f5-8194-f06170f2e4be,32220862-dcf9-4740-8c98-99557c0faf5f,2016-11-04T15:10:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1700,102,1802
a93a231b-df65-4b72-88de-8df089a50924,ee77f7ea-85a5-4ebc-8211-362592fb73d9,2016-11-04T08:47:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
5cea1dd0-cdf5-494d-9661-b6cdef8d09d9,eb8a5b36-47a8-47ca-9c1b-6417cf79f4b2,2016-11-04T08:18:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
532882ba-abbc-4802-ad8f-6af4b6a15fbd,1600d969-4a25-459a-bdb3-e4ae3bc26fbc,2016-11-04T18:13:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1700,102,1802
f292bd0a-0d2f-4267-93ea-00c48a8734f0,df7b92a5-6db0-4f14-b42c-5ed6001bf87f,2016-11-04T08:38:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
630c9129-9b71-439f-8c5f-fff28c54125c,f3cc85bc-dd30-40e9-ada3-22e4d830ecf9,2016-11-04T16:06:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2100,126,2226
233752af-5da8-4c17-8c79-e65f39db2d56,e597bc1c-8600-41b6-91f7-feb18c204a18,2016-11-04T18:14:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
2bc7db47-daa7-44d5-ae7e-e74df560e1cc,8d77f9d2-0398-4bb0-aa5e-161a50ac9e14,2016-11-04T16:08:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
b942f650-7b8d-433c-80d2-f3ef7183daaf,eb52b149-d159-4516-ab93-8557a22e3e76,2016-11-04T14:52:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
8e5d726c-3801-47f6-9d6c-48b6c16b48b8,ea93b4b7-6b4a-4487-b94f-42782e39a58c,2016-11-04T07:16:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
d3cfae31-2105-4e20-8a8c-50491c49eb95,9b653a81-447e-4557-999e-3d73229e4f77,2016-11-04T08:35:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,700,42,742
911d23ff-524f-4e3f-aa45-6bdda35f8dae,4e5104ea-01b8-46a6-8cc2-9a177103fe10,2016-11-04T14:43:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1700,102,1802
8ecc53da-de55-4503-bdb8-02965d26eeea,78defb2c-248c-4cbd-87ea-137e029f204c,2016-11-04T07:40:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,500,30,530
5c0df083-e90b-41fc-939b-7457dba506fd,6b8e3943-c77c-44b4-a70e-8ecec60c1a8c,2016-11-04T11:07:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,0,0,0
89dd86ec-dfc4-4d94-a16f-e9ec23fd291b,81bb4458-d176-4510-bdd8-6202cbfc0c22,2016-11-04T07:45:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,600,36,636
b4f5850d-1ffc-4dea-b601-b6fe438b5a3c,86ce3575-e8b9-4671-8e18-49c8cd145b8e,2016-11-05T13:18:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2000,120,2120
c847d9e7-d82f-419e-88ba-12238ed7e97b,fcc8fcee-8566-42d0-be28-d410bf964628,2016-11-05T09:44:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,5500,330,5830
ad76d3f3-6af4-4e53-9ccc-547ac28e337b,260ad0e2-e824-4b2c-bdcf-1a2ea887ebdd,2016-11-05T11:56:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,0,0,0
c8d20e91-327b-4f08-88b9-9ffa47582262,cabd53d2-5c55-415e-adc8-60b331666f52,2016-11-05T13:29:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1900,113,2014
b576730c-018f-4dc0-839c-eccadfd158e3,5c214d79-5d83-42e6-929f-c0275f7c28fc,2016-11-05T13:16:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,7100,426,7526
2e1a6995-d714-4469-ac96-718b7926a3a4,c8561416-e50b-42c5-9d99-12c614d3c1e4,2016-11-05T11:16:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3500,210,3710
e38bf441-cf65-4d6d-8091-61c1622b90b9,9f1db337-fe9e-4df0-bd1b-b416b7664ed4,2016-11-05T12:09:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,4500,270,4770
e68c3c97-61ed-4c4b-b3eb-2bc5b2016841,9bb9e572-d84b-4150-9ae3-6c40a9db726e,2016-11-05T13:23:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2300,138,2438
0af51ad7-c227-4238-b30a-02f52dc5e4dc,a97a3647-68ff-458f-b31c-b7c9e88d8d2e,2016-11-05T11:16:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,2000,120,2120
dc9d294d-170d-47ec-9a27-bdad8d288211,0a5516f7-0a39-4fce-8e3c-97fd82d48389,2016-11-05T11:29:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,3900,234,4134
1609d405-6c43-4f35-9acc-232c4de9b44c,49c914fa-08b8-4ea1-b938-6cb861ed3e70,2016-11-05T12:55:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,900,54,953
ee2b3046-ae25-4749-a062-b8dde9ead6b3,4d527a26-b379-4f9c-89fa-22b86436e52a,2016-11-05T11:07:00,7f790ed7-0fc4-4de2-a1b0-cce72e657fc4,1200,72,1272
